,Application,Perf_node01_task_clock,Perf_node01_cpu_bus_cycles_,Perf_node01_cpu_cpu_cycles_,Perf_node01_msr_aperf_,Perf_node01_msr_mperf_,Perf_node01_msr_tsc_,Perf_node01_cpu_ref_cycles_,Perf_node01_power_energy_pkg_,Perf_node01_power_energy_ram_,Perf_node01_power_energy_total_
7682,SP,10,10,10,10,11,11,11,2,2,2
7683,SP,11,11,11,11,11,11,11,2,2,2
7684,SP,10,10,10,10,10,10,11,1,1,1
7685,SP,11,11,11,11,11,11,11,3,2,2
7686,SP,10,10,10,10,10,10,10,1,1,1
7687,SP,11,11,11,11,11,11,11,2,2,2
7688,SP,10,10,10,10,10,10,10,0,1,0
7689,SP,10,11,11,11,11,11,11,2,2,2
7690,SP,11,11,11,10,10,10,10,1,1,1
7691,SP,11,11,11,11,11,11,11,2,2,2
7692,SP,11,11,11,11,11,11,11,2,2,2
7693,SP,10,10,10,10,10,10,10,0,0,0
7694,SP,10,11,11,11,11,11,11,2,2,2
7695,SP,11,10,10,10,10,10,10,1,1,1
7696,SP,10,10,11,11,11,11,11,2,2,2
7697,SP,11,11,11,11,11,11,11,2,2,2
7698,SP,10,10,10,10,10,10,10,1,1,1
7699,SP,11,11,11,11,11,11,11,2,2,2
7700,SP,10,10,10,10,10,10,10,0,0,0
7701,SP,11,11,11,11,11,11,11,3,3,3
7702,SP,11,11,11,11,11,10,10,1,1,1
7703,SP,11,10,10,10,10,10,10,1,1,1
7704,SP,11,11,11,11,11,11,11,2,2,2
7705,SP,10,10,10,10,10,10,10,1,1,1
7706,SP,11,11,11,11,11,11,11,2,2,2
7707,SP,10,10,10,10,10,10,10,1,1,1
7708,SP,10,11,11,10,10,11,11,2,2,2
7709,SP,11,11,11,11,11,11,11,2,2,2
7710,SP,10,10,10,10,10,10,10,1,1,1
7711,SP,11,11,11,11,11,11,11,2,2,2
7712,SP,10,10,10,10,10,10,10,1,1,1
7713,SP,11,11,11,11,11,11,11,2,2,2
7714,SP,10,10,10,10,10,10,10,1,1,1
7715,SP,11,11,11,11,11,11,11,2,2,2
7716,SP,11,10,10,10,10,11,10,1,1,1
7717,SP,10,11,11,10,10,10,11,2,1,2
7718,SP,11,11,11,11,11,11,11,2,2,2
7719,SP,10,10,10,10,10,10,10,1,1,1
7720,SP,10,11,11,11,11,11,11,2,2,2
7721,SP,10,10,10,10,10,10,10,0,0,0
7722,SP,11,11,11,11,11,11,11,3,3,3
7723,SP,11,11,11,11,11,11,11,2,2,2
7724,SP,11,11,11,11,11,11,11,2,2,2
7725,SP,11,11,11,11,11,11,11,2,2,2
7726,SP,10,10,10,10,10,10,10,1,0,1
7727,SP,11,11,11,11,11,11,11,2,2,2
7728,SP,10,10,10,10,10,10,10,1,1,1
7729,SP,10,11,11,11,11,11,11,2,2,2
7730,SP,11,10,10,10,10,10,10,1,1,1
7731,SP,10,11,11,11,11,11,11,2,2,2
7732,SP,11,11,11,11,11,11,11,2,2,2
7733,SP,10,10,10,10,10,10,10,1,1,1
7734,SP,10,10,10,10,10,10,11,2,1,2
7735,SP,11,11,11,11,11,10,10,1,1,1
7736,SP,10,10,10,10,10,11,11,2,2,2
7737,SP,11,11,11,11,11,11,11,2,2,2
7738,SP,10,10,10,10,10,11,10,1,1,1
7739,SP,11,11,11,10,10,10,10,1,1,1
7740,SP,10,10,10,10,10,10,10,1,1,1
7741,SP,11,11,11,11,11,11,11,3,3,3
7742,SP,11,11,11,11,11,11,11,2,1,1
7743,SP,10,10,10,11,11,11,11,2,2,2
7744,SP,11,11,11,11,11,11,11,2,1,2
7745,SP,10,10,10,10,10,10,10,1,1,1
7746,SP,11,11,11,11,11,11,11,2,2,2
7747,SP,10,11,10,10,10,10,10,1,1,1
7748,SP,10,11,11,11,11,11,11,2,3,2
7749,SP,11,11,11,11,11,10,10,2,2,2
7750,SP,10,10,10,10,10,10,10,1,1,1
7751,SP,10,11,11,11,11,11,11,2,2,2
7752,SP,10,10,10,10,10,10,10,1,1,1
7753,SP,11,11,11,11,11,11,11,2,2,2
7754,SP,11,11,11,10,10,10,11,2,2,2
7755,SP,10,10,10,10,10,10,10,1,1,1
7756,SP,11,11,11,11,11,11,11,2,2,2
7757,SP,10,10,10,10,10,10,10,0,0,0
7758,SP,10,11,11,11,11,11,11,3,3,3
7759,SP,11,11,11,11,11,11,10,1,2,1
7760,SP,10,10,10,10,10,10,10,1,1,1
7761,SP,11,11,11,11,11,11,11,2,2,2
7762,SP,10,10,10,10,10,10,10,0,0,0
7763,SP,11,11,11,11,11,11,11,3,3,3
7764,SP,11,11,11,11,11,11,11,1,2,2
7765,SP,10,10,10,10,10,10,10,1,1,1
7766,SP,11,11,11,11,11,11,11,2,2,2
7767,SP,10,10,10,10,10,10,10,0,0,0
7768,SP,11,11,11,11,11,11,11,3,3,3
7769,SP,11,10,10,10,10,10,10,1,1,1
7770,SP,10,10,10,11,11,11,11,2,2,2
7771,SP,11,11,11,11,11,11,11,2,2,2
7772,SP,10,10,10,10,10,10,10,0,1,0
7773,SP,10,11,11,11,11,11,11,2,2,2
7774,SP,10,10,10,10,10,10,10,1,1,1
7775,SP,11,11,11,11,11,11,11,2,2,2
7776,SP,11,11,11,11,11,11,11,2,2,2
7777,SP,10,10,10,10,10,10,10,1,1,1
7778,SP,11,11,11,11,11,11,11,2,2,2
7779,SP,11,10,10,10,10,10,10,1,1,1
7780,SP,10,10,10,11,11,11,11,2,2,2
7781,SP,11,11,11,11,11,10,10,1,1,1
7782,SP,10,10,10,10,10,10,10,1,2,1
7783,SP,11,11,11,11,11,11,11,2,1,2
7784,SP,10,10,10,10,10,10,10,0,1,0
7785,SP,11,11,11,11,11,11,11,3,3,3
7786,SP,11,11,11,11,10,10,10,1,1,1
7787,SP,10,10,10,10,10,10,10,2,1,1
7788,SP,11,11,11,11,11,11,11,2,2,2
7789,SP,10,10,10,10,10,10,10,0,0,0
7790,SP,11,11,11,11,11,11,11,3,3,3
7791,SP,11,11,11,11,11,10,11,1,1,1
7792,SP,10,10,10,10,10,10,10,1,2,1
7793,SP,11,11,11,11,11,11,11,2,2,2
7794,SP,10,10,10,10,10,10,10,0,0,0
7795,SP,11,11,11,11,11,11,11,3,3,3
7796,SP,11,11,11,11,11,11,11,1,2,1
7797,SP,10,10,10,10,10,10,10,2,2,2
7798,SP,11,11,11,11,11,11,11,2,2,2
7799,SP,10,10,10,10,10,10,10,0,0,0
7800,SP,11,11,11,11,11,11,11,3,3,3
7801,SP,11,11,11,11,10,10,10,1,1,1
7802,SP,10,10,10,11,11,11,11,2,2,2
7803,SP,11,11,11,11,11,11,11,2,2,2
7804,SP,10,10,10,10,10,10,10,0,0,0
7805,SP,11,11,11,11,11,11,11,3,3,3
7806,SP,11,11,11,10,10,10,10,1,1,1
7807,SP,11,11,11,11,11,11,11,2,2,2
7808,SP,11,11,11,11,11,11,11,2,2,2
7809,SP,10,10,10,10,10,10,10,1,1,1
7810,SP,10,10,10,10,11,11,11,2,2,2
7811,SP,11,11,11,11,11,11,11,1,2,1
7812,SP,10,10,10,11,11,11,11,2,2,2
7813,SP,11,11,11,10,10,10,10,1,1,1
7814,SP,10,10,10,10,10,10,10,1,1,1
7815,SP,11,11,11,11,11,11,11,2,2,2
7816,SP,10,10,10,10,10,10,10,1,0,1
7817,SP,11,11,11,11,11,11,11,2,2,2
7818,SP,10,10,10,10,10,10,10,1,1,1
7819,SP,11,11,11,11,11,11,11,2,2,2
7820,SP,11,11,11,11,11,11,11,2,2,2
7821,SP,10,10,10,10,10,10,10,1,0,1
7822,SP,10,11,11,10,11,11,11,2,2,2
7823,SP,11,10,10,10,10,10,10,1,1,1
7824,SP,10,10,11,11,11,11,11,2,2,2
7825,SP,11,11,11,11,11,10,10,1,1,1
7826,SP,10,10,10,10,10,10,10,1,1,1
7827,SP,11,11,11,11,11,11,11,2,2,2
7828,SP,10,10,10,10,10,10,10,0,0,0
7829,SP,11,11,11,11,11,11,11,3,3,3
7830,SP,11,11,11,11,10,10,10,1,1,1
7831,SP,10,10,10,10,10,10,10,1,1,1
7832,SP,11,11,11,11,11,11,11,2,2,2
7833,SP,10,10,10,10,10,10,10,0,0,0
7834,SP,10,11,11,11,11,11,11,3,3,3
7835,SP,11,11,11,11,11,11,11,1,2,1
7836,SP,10,10,10,10,10,10,10,1,1,1
7837,SP,11,11,11,11,11,11,11,2,2,2
7838,SP,10,10,10,10,10,10,10,0,0,0
7839,SP,10,11,11,11,11,11,11,3,3,3
7840,SP,11,11,11,11,11,11,11,1,2,1
7841,SP,10,10,10,10,10,10,10,1,1,1
7842,SP,11,11,11,11,11,11,11,2,2,2
7843,SP,10,10,10,10,10,10,10,0,0,0
7844,SP,11,11,11,11,11,11,11,3,3,3
7845,SP,11,11,11,11,11,10,10,1,1,1
7846,SP,11,11,11,11,11,11,11,2,2,2
7847,SP,11,11,11,11,11,11,11,2,2,2
7848,SP,10,10,10,10,10,10,10,1,1,1
7849,SP,10,11,11,11,11,11,11,2,2,2
7850,SP,11,11,11,11,11,11,11,2,2,2
7851,SP,10,10,10,10,10,10,10,2,1,2
7852,SP,11,11,11,11,11,11,11,2,2,2
7853,SP,10,10,10,10,10,10,10,1,1,1
7854,SP,11,11,11,11,11,11,11,2,2,2
7855,SP,10,10,10,10,10,10,10,0,0,0
7856,SP,11,11,11,11,11,11,11,3,2,3
7857,SP,11,11,11,11,11,11,11,2,2,2
7858,SP,10,10,10,10,10,10,10,0,0,0
7859,SP,11,11,11,11,11,11,11,3,3,3
7860,SP,11,11,11,11,11,10,10,1,1,1
7861,SP,10,10,10,10,11,11,11,2,2,2
7862,SP,11,11,11,11,11,11,11,2,2,2
7863,SP,10,10,10,10,10,10,10,1,1,1
7864,SP,11,11,11,11,10,10,11,2,1,2
7865,SP,10,10,10,10,10,10,10,0,0,0
7866,SP,11,11,11,11,11,11,11,3,3,3
7867,SP,11,11,10,10,10,10,10,1,1,1
7868,SP,10,11,11,11,11,11,11,2,2,2
7869,SP,11,11,11,11,11,11,11,2,1,2
7870,SP,11,10,10,10,10,10,10,1,1,1
7871,SP,10,10,10,10,11,11,11,2,2,2
7872,SP,10,10,10,10,10,10,10,1,1,1
7873,SP,11,11,11,11,11,11,11,3,3,3
7874,SP,11,11,11,11,11,11,11,2,2,2
7875,SP,10,10,10,10,10,10,10,1,1,1
7876,SP,11,11,11,11,11,11,11,2,2,2
7877,SP,10,10,10,10,10,10,10,0,0,0
7878,SP,10,11,11,11,11,11,11,3,3,3
7879,SP,11,11,10,10,10,10,10,1,1,1
7880,SP,10,10,10,10,10,11,10,2,1,2
7881,SP,11,11,11,11,11,11,11,2,2,2
7882,SP,10,10,10,10,10,10,10,0,0,0
7883,SP,11,11,11,11,11,11,11,3,3,3
7884,SP,11,10,10,10,10,10,10,1,1,1
7885,SP,11,11,11,11,11,11,11,2,2,2
7886,SP,11,11,11,11,11,11,11,2,2,2
7887,SP,10,10,10,10,10,10,10,0,0,0
7888,SP,10,11,11,11,11,11,11,2,2,2
7889,SP,11,11,11,11,10,10,10,1,1,1
7890,SP,10,10,10,10,10,11,11,2,2,2
7891,SP,11,11,11,11,11,11,11,2,2,2
7892,SP,10,10,10,10,10,10,10,1,1,1
7893,SP,11,11,11,11,11,11,11,2,2,2
7894,SP,10,10,10,10,10,10,10,0,0,0
7895,SP,11,11,11,11,11,11,11,3,3,3
7896,SP,11,11,11,11,11,10,10,1,1,1
7897,SP,10,10,10,10,10,10,10,1,1,1
7898,SP,11,11,11,11,11,11,11,2,2,2
7899,SP,10,10,10,10,10,10,10,0,0,0
7900,SP,11,11,11,11,11,11,11,3,3,3
7901,SP,10,10,11,10,10,10,10,1,1,1
7902,SP,11,11,11,11,11,11,11,2,2,2
7903,SP,11,11,11,11,11,11,11,2,2,2
7904,SP,10,10,10,10,10,10,10,1,1,1
7905,SP,10,11,11,10,10,11,11,2,1,2
7906,SP,10,10,10,10,10,10,10,1,1,1
7907,SP,10,10,10,10,11,11,11,2,2,2
7908,SP,11,11,11,11,11,11,11,2,2,2
7909,SP,10,10,10,10,10,10,10,1,1,1
7910,SP,11,11,11,10,11,11,11,2,2,2
7911,SP,10,10,10,10,10,10,10,0,0,0
7912,SP,11,11,11,11,11,11,11,3,3,3
7913,SP,11,10,10,10,10,10,10,1,1,1
7914,SP,10,11,11,11,11,11,11,2,2,2
7915,SP,11,11,11,11,11,11,11,2,1,2
7916,SP,10,10,10,10,10,10,10,1,1,1
7917,SP,10,10,11,11,11,11,11,2,2,2
7918,SP,11,11,11,11,11,10,10,1,1,1
7919,SP,10,10,10,10,10,11,11,2,2,2
7920,SP,11,11,11,11,11,11,11,2,2,2
7921,SP,10,10,10,10,10,10,10,1,1,1
7922,SP,11,11,11,11,11,11,11,2,2,2
7923,SP,10,10,10,10,10,10,10,0,0,0
7924,SP,11,11,11,11,11,11,11,3,3,3
7925,SP,10,10,10,10,10,10,10,0,0,0
7926,SP,10,11,11,11,11,10,11,2,1,2
7927,SP,10,11,11,11,11,11,11,2,3,2
7928,SP,11,11,11,11,11,11,11,2,3,2
7929,SP,10,11,11,11,11,10,11,2,3,3
7930,SP,11,11,11,11,11,11,11,3,3,3
7931,SP,11,11,11,11,11,11,11,1,2,1
7932,SP,10,10,10,10,10,10,10,0,0,0
7933,SP,11,11,11,11,11,11,11,3,3,3
7934,SP,11,11,11,11,11,10,10,1,2,1
7935,SP,10,10,10,10,10,11,11,2,2,2
7936,SP,11,11,11,11,11,11,11,2,2,2
7937,SP,10,10,10,10,10,10,11,1,1,1
7938,SP,11,11,11,11,11,11,11,2,2,2
7939,SP,10,10,10,10,10,10,10,0,0,0
7940,SP,11,11,11,11,11,11,11,3,3,3
7941,SP,11,11,11,11,10,10,10,1,1,1
7942,SP,10,10,10,10,10,10,10,1,2,1
7943,SP,11,11,11,11,11,11,11,2,2,2
7944,SP,10,10,10,10,10,10,10,0,0,0
7945,SP,11,11,11,11,11,11,11,3,3,3
7946,SP,10,10,10,10,10,10,10,1,1,1
7947,SP,10,11,10,11,11,11,11,2,2,2
7948,SP,11,11,11,11,11,11,11,2,2,2
7949,SP,11,10,10,10,10,10,10,1,1,1
7950,SP,10,11,11,11,11,11,11,2,2,2
7951,SP,11,11,11,11,11,11,11,1,1,1
7952,SP,10,10,10,10,10,11,11,2,1,2
7953,SP,11,11,11,11,11,11,11,2,2,2
7954,SP,10,10,10,10,10,10,10,1,1,1
7955,SP,11,11,11,11,11,11,11,2,2,2
7956,SP,10,10,10,10,10,10,10,0,0,0
7957,SP,11,11,11,11,11,11,11,3,3,3
7958,SP,11,11,11,11,11,11,11,1,2,1
7959,SP,10,10,10,10,10,10,10,1,1,1
7960,SP,11,11,11,11,11,11,11,2,2,2
7961,SP,10,10,10,10,10,10,10,1,1,1
7962,SP,11,11,11,11,11,11,11,2,1,2
7963,SP,10,10,10,10,10,10,10,1,1,1
7964,SP,11,11,11,11,11,11,11,3,3,3
7965,SP,11,11,11,11,11,11,11,2,2,2
7966,SP,10,10,10,10,10,10,10,1,1,1
7967,SP,10,11,11,11,11,11,11,2,2,2
7968,SP,11,10,10,10,10,10,10,1,1,1
7969,SP,10,10,10,10,11,11,11,2,2,2
7970,SP,11,11,11,11,11,11,11,2,1,2
7971,SP,10,10,10,10,10,10,10,1,1,1
7972,SP,11,11,11,11,11,11,11,2,2,2
7973,SP,10,10,10,10,10,10,10,0,0,0
7974,SP,11,11,11,11,11,11,11,3,3,3
7975,SP,11,10,10,10,10,10,10,1,1,1
7976,SP,11,11,11,11,11,11,11,2,2,2
7977,SP,11,11,11,11,11,11,11,2,2,2
7978,SP,10,10,10,10,10,10,10,1,1,1
7979,SP,10,11,11,11,11,11,11,2,2,2
7980,SP,11,10,10,10,10,10,10,1,1,1
7981,SP,10,10,10,10,11,11,11,2,2,2
7982,SP,11,11,11,11,11,11,10,2,2,2
7983,SP,10,10,10,10,10,10,10,1,1,1
7984,SP,11,11,11,11,11,11,11,2,2,2
7985,SP,10,10,10,10,10,10,10,1,1,1
7986,SP,10,11,11,11,11,11,11,2,2,2
7987,SP,10,10,10,10,10,10,10,1,1,1
7988,SP,11,11,11,11,11,11,11,2,3,2
7989,SP,11,11,11,11,11,11,11,2,2,2
7990,SP,10,10,10,10,10,10,10,1,1,1
7991,SP,10,11,11,11,11,11,11,2,2,2
7992,SP,11,10,10,10,10,10,10,1,1,1
7993,SP,10,10,11,11,11,11,11,2,2,2
7994,SP,11,11,11,11,10,10,10,1,1,1
7995,SP,10,10,10,11,11,11,11,2,2,2
7996,SP,11,11,11,11,11,11,11,2,2,2
7997,SP,11,10,10,10,10,10,10,1,1,1
7998,SP,10,11,11,11,11,11,11,2,2,2
7999,SP,11,10,10,10,10,10,10,1,1,1
8000,SP,10,10,10,10,10,11,11,2,2,2
8001,SP,11,11,11,11,11,10,10,1,1,1
8002,SP,10,10,10,10,11,11,11,2,2,2
8003,SP,11,11,11,11,11,11,11,2,2,2
8004,SP,10,10,10,10,10,10,10,1,1,1
8005,SP,10,10,10,10,10,11,11,2,2,2
8006,SP,11,11,11,11,11,11,11,2,2,2
8007,SP,10,10,10,10,10,10,10,1,1,1
8008,SP,11,11,11,11,11,11,11,2,2,2
8009,SP,10,10,10,10,10,11,11,2,2,2
8010,SP,11,11,11,11,11,11,11,2,2,2
8011,SP,10,10,10,10,10,10,10,1,1,1
8012,SP,10,11,11,11,11,11,11,2,2,2
8013,SP,10,10,10,10,10,10,10,1,1,1
8014,SP,11,11,11,11,11,11,11,2,2,2
8015,SP,11,11,11,11,11,11,11,2,2,2
8016,SP,10,10,10,10,10,10,10,1,1,1
8017,SP,10,11,11,11,11,11,10,2,2,2
8018,SP,10,10,10,10,10,10,10,0,1,0
8019,SP,10,11,11,11,11,11,11,3,2,3
8020,SP,11,11,11,11,11,11,11,2,1,2
8021,SP,10,10,10,10,10,10,11,1,1,1
8022,SP,11,11,11,11,11,11,11,2,2,2
8023,SP,10,10,10,10,10,10,10,0,0,0
8024,SP,11,11,11,11,11,11,11,3,2,3
8025,SP,10,10,10,10,10,10,10,1,1,1
8026,SP,11,11,11,11,11,11,11,2,2,2
8027,SP,11,11,11,11,11,11,11,2,2,2
8028,SP,10,10,10,10,10,10,10,1,0,0
8029,SP,10,11,11,11,11,11,11,2,3,2
8030,SP,11,10,10,10,10,10,10,1,1,1
8031,SP,10,10,10,10,11,11,11,2,2,2
8032,SP,11,11,11,11,11,11,11,2,2,2
8033,SP,10,10,10,10,10,10,10,1,1,1
8034,SP,11,11,11,11,11,11,11,2,2,2
8035,SP,10,10,10,10,10,10,10,0,0,0
8036,SP,11,11,11,11,11,11,11,3,3,3
8037,SP,11,11,11,11,11,10,11,1,2,1
8038,SP,10,10,10,11,11,11,11,2,2,2
8039,SP,11,11,11,11,11,11,11,2,2,2
8040,SP,10,10,10,10,10,10,10,1,1,1
8041,SP,10,11,11,10,11,11,11,2,2,2
8042,SP,11,11,11,11,11,10,11,1,2,1
8043,SP,10,10,10,10,10,11,11,2,1,2
8044,SP,11,11,11,11,11,11,11,2,2,2
8045,SP,10,10,10,10,10,10,10,1,1,1
8046,SP,11,11,11,11,11,11,11,2,2,2
8047,SP,10,10,10,10,10,10,10,1,1,1
8048,SP,10,10,10,10,11,11,11,2,2,2
8049,SP,10,10,10,10,10,10,10,1,1,1
8050,SP,11,11,11,11,11,11,11,2,2,2
8051,SP,11,11,11,11,11,11,11,2,2,2
8052,SP,10,10,10,10,10,10,10,1,1,1
8053,SP,11,11,11,11,11,11,11,2,2,2
8054,SP,10,10,10,10,10,10,10,0,0,0
8055,SP,10,11,11,11,11,11,11,2,2,2
8056,SP,10,10,10,10,10,10,10,1,1,1
8057,SP,11,11,11,11,11,11,11,2,2,2
8058,SP,11,11,11,11,11,11,11,2,2,2
8059,SP,10,10,10,10,10,10,10,1,1,1
8060,SP,11,11,11,11,11,11,11,2,2,2
8061,SP,10,10,10,10,10,10,10,1,1,1
8062,SP,10,11,11,11,11,11,11,2,2,2
8063,SP,10,10,10,10,10,10,10,1,1,1
8064,SP,10,11,11,11,11,11,11,2,2,2
8065,SP,11,11,11,11,11,11,11,2,2,2
8066,SP,10,10,10,10,10,10,10,1,1,1
8067,SP,10,10,11,10,10,11,11,2,2,2
8068,SP,11,11,11,11,11,11,11,1,2,2
8069,SP,10,10,10,10,10,10,10,1,1,1
8070,SP,11,11,11,11,11,10,11,1,1,1
8071,SP,10,10,10,10,11,11,11,2,2,2
8072,SP,11,11,11,11,11,11,11,2,2,2
8073,SP,10,10,10,10,10,10,10,1,1,1
8074,SP,10,11,11,11,11,11,11,2,2,2
8075,SP,11,11,11,11,11,11,10,1,2,1
8076,SP,10,10,10,10,10,10,10,1,2,1
8077,SP,11,11,11,11,11,11,11,2,2,2
8078,SP,10,10,10,10,10,11,10,1,2,1
8079,SP,11,11,11,11,11,11,11,2,2,2
8080,SP,10,10,10,10,10,10,10,0,1,1
8081,SP,10,10,11,10,11,11,11,2,2,2
8082,SP,11,11,11,11,11,11,11,2,2,2
8083,SP,11,10,10,10,10,10,10,1,1,1
8084,SP,11,11,11,11,11,11,11,2,2,2
8085,SP,10,10,10,10,10,10,10,1,1,1
8086,SP,11,11,11,11,11,11,11,2,2,2
8087,SP,10,10,10,10,10,10,10,1,1,1
8088,SP,10,10,10,10,10,11,11,2,2,2
8089,SP,10,10,10,10,10,10,10,1,1,1
8090,SP,11,11,11,11,11,11,10,1,1,1
8091,SP,11,11,11,11,11,11,11,2,2,2
8092,SP,10,10,10,11,11,11,11,2,1,1
8093,SP,11,11,10,10,10,10,10,2,2,2
8094,SP,10,10,10,10,10,10,10,1,1,1
8095,SP,10,11,11,11,11,11,11,2,2,2
8096,SP,10,10,10,10,10,10,10,1,1,1
8097,SP,11,11,11,11,11,11,11,2,2,2
8098,SP,11,11,11,11,11,11,11,2,2,2
8099,SP,10,10,10,10,10,10,10,1,1,1
8100,SP,11,11,11,11,11,11,11,2,2,2
8101,SP,10,10,10,10,10,10,10,0,0,0
8102,SP,11,11,11,11,11,11,11,3,3,3
8103,SP,11,11,11,11,11,10,10,1,1,1
8104,SP,10,10,10,10,10,11,11,2,2,2
8105,SP,11,11,11,11,11,11,11,2,2,2
8106,SP,10,10,10,10,10,10,10,1,1,1
8107,SP,10,11,11,11,11,11,11,2,2,2
8108,SP,11,11,11,11,11,11,11,2,2,2
8109,SP,10,10,10,10,10,10,10,1,1,1
8110,SP,11,11,11,11,11,11,11,2,2,2
8111,SP,10,10,10,10,10,10,10,1,1,1
8112,SP,11,11,11,10,10,11,11,2,2,2
8113,SP,10,10,10,10,10,10,10,1,1,1
8114,SP,11,11,11,11,11,11,11,2,2,2
8115,SP,10,10,10,10,10,10,10,1,1,1
8116,SP,11,11,11,11,11,11,11,3,2,3
8117,SP,11,11,11,11,11,11,11,2,2,2
8118,SP,10,10,10,10,10,10,10,1,1,1
8119,SP,11,11,11,11,11,11,11,2,2,2
8120,SP,10,10,10,10,10,10,10,0,1,0
8121,SP,10,11,11,11,11,11,11,2,2,2
8122,SP,11,10,10,10,10,10,10,1,1,1
8123,SP,10,11,11,11,11,11,11,2,2,2
8124,SP,11,11,11,11,11,11,11,2,2,2
8125,SP,10,10,10,10,10,10,10,1,1,1
8126,SP,10,11,11,11,11,11,11,2,2,2
8127,SP,11,10,10,10,10,10,10,1,1,1
8128,SP,10,10,10,10,11,11,11,2,2,2
8129,SP,11,11,11,11,11,10,10,1,1,1
8130,SP,10,10,10,11,11,11,11,2,2,2
8131,SP,11,11,11,11,11,11,11,2,2,2
8132,SP,10,10,10,10,10,10,10,1,0,1
8133,SP,10,10,10,10,10,11,11,2,2,2
8134,SP,11,11,11,11,11,10,10,1,1,1
8135,SP,10,10,10,10,10,10,11,2,1,2
8136,SP,11,11,11,11,11,10,11,1,1,1
8137,SP,10,10,10,11,11,11,11,2,1,2
8138,SP,11,11,11,11,11,11,11,2,2,2
8139,SP,10,10,10,10,10,10,10,1,1,1
8140,SP,10,10,10,10,10,11,11,2,2,2
8141,SP,11,11,11,11,11,10,10,1,1,1
8142,SP,10,10,10,10,10,10,10,2,2,2
8143,SP,11,11,11,11,11,10,11,1,1,1
8144,SP,10,11,11,11,11,11,11,2,2,2
8145,SP,11,11,11,11,11,10,11,2,2,2
8146,SP,10,10,10,10,10,10,10,1,1,1
8147,SP,10,11,11,10,11,11,11,2,2,2
8148,SP,11,11,11,11,11,10,10,1,1,1
8149,SP,10,10,10,10,10,10,11,1,1,1
8150,SP,11,11,11,11,11,11,10,2,2,2
8151,SP,10,10,10,10,10,11,11,2,2,2
8152,SP,11,11,11,11,11,11,11,2,2,2
8153,SP,10,10,10,10,10,10,10,0,1,1
8154,SP,10,10,10,10,10,11,11,2,2,2
8155,SP,11,11,11,11,11,11,11,2,2,2
8156,SP,10,10,10,10,10,10,10,1,1,1
8157,SP,11,11,11,11,11,11,11,2,2,2
8158,SP,10,10,10,10,10,10,11,1,1,1
8159,SP,10,11,11,10,11,11,11,2,2,2
